Sample,image_name.x,s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,m.cx,m.cy,m.majoraxis,m.eccentricity,m.theta,h.asm.s1,h.con.s1,h.cor.s1,h.var.s1,h.idm.s1,h.sav.s1,h.sva.s1,h.sen.s1,h.ent.s1,h.dva.s1,h.den.s1,h.f12.s1,h.f13.s1,h.asm.s2,h.con.s2,h.cor.s2,h.var.s2,h.idm.s2,h.sav.s2,h.sva.s2,h.sen.s2,h.ent.s2,h.dva.s2,h.den.s2,h.f12.s2,h.f13.s2,Wavelength,X.Transmittance,image_name.y,microplastics
Sample4,image12.png,284720.0,1100.0,107.663590558467,53.6868671965595,3.51990631918916,192.038676773351,711.087117167744,573.143604242765,2474.91574852748,0.79299200747074,0.0652143707231036,0.851780838491854,5.92254624971156,0.956628085902988,69.2762840079457,0.993843507016932,6.77225011618006,311.294661940908,0.130558151113008,0.132413368669585,0,0.0026682486327222,0.876220434399555,0.43193019187063,0.859089819959391,10.3164349184322,0.917606280382428,63.6044980510385,0.989276055178345,6.34325586655703,278.711701528267,0.129549706579338,0.132781294881901,0,0.0046370818057262,0.795229964946849,0.400981074240931,3578.125,91.9270833333333,image12.png,1
Sample2,image7.png,395840.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,841.587247372676,567.428892987066,2554.50364760814,0.849685944277702,0.0042659971405866,0.777873372694406,6.0781314642067,0.970697067579343,104.712000166952,0.993681776024733,9.63010484978184,498.158206640054,0.175564277313473,0.177468231411615,0,0.0027381202058595,0.904432556418865,0.50397218044416,0.785423836411548,12.203385700275,0.937147551799206,98.0796369084059,0.987314567879132,9.06923627699324,455.18187996775,0.177289469100108,0.181112138345102,0,0.0054797806597406,0.824743318294981,0.473769893487453,2573.22175732218,114.535597288443,image6.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,1505.50259874166,49.1218637992832,image15.png,1
Sample4,image13.png,396249.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,842.775628455845,566.881198438356,2556.32366487446,0.849683844656809,0.0009404763567136,0.778273004874206,6.07997665241525,0.970633541779477,104.51906598267,0.993679857949672,9.61359933488438,497.077068426673,0.17533778158926,0.177242313686361,0,0.0027389487904352,0.904290530222565,0.503633832178613,0.785803315993717,12.2068009810265,0.937010571888811,97.8956327042613,0.987311017691241,9.05386316787289,454.1732211461,0.17706806434138,0.180891803411505,0,0.0054813043633974,0.824487907378402,0.473407077399815,1445.3125,58.6813446969697,image12.png,1
Sample8,image25.png,395211.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,840.370055489346,568.016720182384,2554.33959722288,0.849775799888275,0.0050587554398748,0.778356920874165,6.08036394453292,0.970620173168744,104.478553148997,0.993679455359114,9.61013494258654,496.850143885837,0.175290204363199,0.177194857778244,0,0.0027391227043459,0.904260654533508,0.50356271460165,0.78594829201598,12.2081051676425,0.936958105972742,97.8253361991622,0.987309661987898,9.04799266860184,453.788044319717,0.176983442436531,0.180807590038696,0,0.0054818862156825,0.824390131043703,0.473268306812141,1554.96762567956,79.8515714825875,image24.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,2672.56056474174,100.25476527304,image21.png,1
Sample8,image24.png,282996.0,1101.0,107.749874628959,53.692830377032,3.59318362465579,191.867124908607,714.450257247452,572.932461942925,2482.92675039935,0.792909718199893,0.0620193363341905,0.854710289807394,5.73324593049068,0.957190420636373,67.9621848160683,0.99404028489554,6.67223403446987,304.936442853412,0.12846222307319,0.130258142945819,0,0.0025832205386468,0.87786057276499,0.429392740601533,0.862301485491865,9.9574733363721,0.918697230161916,62.236987105129,0.989649196116037,6.24085106772855,272.368136531025,0.127123771971783,0.130242916774356,0,0.004476580385173,0.797930567998245,0.398480272971932,3206.24340078711,66.6369192305021,image24.png,1
Sample8,image24.png,282996.0,1101.0,107.749874628959,53.692830377032,3.59318362465579,191.867124908607,714.450257247452,572.932461942925,2482.92675039935,0.792909718199893,0.0620193363341905,0.854710289807394,5.73324593049068,0.957190420636373,67.9621848160683,0.99404028489554,6.67223403446987,304.936442853412,0.12846222307319,0.130258142945819,0,0.0025832205386468,0.87786057276499,0.429392740601533,0.862301485491865,9.9574733363721,0.918697230161916,62.236987105129,0.989649196116037,6.24085106772855,272.368136531025,0.127123771971783,0.130242916774356,0,0.004476580385173,0.797930567998245,0.398480272971932,1663.30924893322,64.7868679152102,image24.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,2911.72695326474,33.7455197132617,image15.png,1
Sample5,image16.png,393032.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,837.217473386391,570.110675466629,2552.60550774145,0.849567857148739,0.0087627556867038,0.778257794513946,6.07990644684631,0.97063596384396,104.526409219391,0.993679930928434,9.61422733535543,497.118203654507,0.175346404662913,0.177250914768357,0,0.0027389172645469,0.904295943442254,0.503646720125675,0.785811481880273,12.2068744489216,0.937007618681789,97.8916731950294,0.987310941321287,9.05353246886125,454.15152326382,0.177063298485911,0.180887060569605,0,0.0054813371405247,0.824482402985563,0.473399263402668,1739.78915472508,46.0931899641577,image15.png,1
Sample5,image16.png,393032.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,837.217473386391,570.110675466629,2552.60550774145,0.849567857148739,0.0087627556867038,0.778257794513946,6.07990644684631,0.97063596384396,104.526409219391,0.993679930928434,9.61422733535543,497.118203654507,0.175346404662913,0.177250914768357,0,0.0027389172645469,0.904295943442254,0.503646720125675,0.785811481880273,12.2068744489216,0.937007618681789,97.8916731950294,0.987310941321287,9.05353246886125,454.15152326382,0.177063298485911,0.180887060569605,0,0.0054813371405247,0.824482402985563,0.473399263402668,1817.39368305873,85.6989247311828,image15.png,1
Sample2,image6.png,295329.0,1097.0,107.430580455585,53.7053094648967,3.53790513835916,192.491863469679,718.536828418476,572.667056062899,2445.34115759586,0.793049983784267,0.0529539366125699,0.838100732930932,6.95398128127352,0.953229018692169,75.3407673606917,0.992771329229445,7.23884842330931,340.79772892577,0.140352754206091,0.142531065293447,0,0.0031312407080995,0.866821244211844,0.442629236574646,0.844697079642137,12.2813519072608,0.910434663136997,69.5608536595245,0.987233521925924,6.79395899106654,306.230581647638,0.140499821822257,0.144346913717565,0,0.0055145633542134,0.778852755236737,0.410088327885482,2953.97489539749,112.524028845426,image6.png,1
Sample1,image4.png,182876.0,738.0,91.5815860446479,52.0195652892644,2.66313495834269,183.009537078782,780.720449922352,574.774229532579,2578.47560001961,0.790254743705993,0.078186940255121,0.742996678299814,10.1273499203557,0.957261274500385,119.479783872437,0.989472609230399,10.9300914249685,578.935268462504,0.199598291234608,0.202770649301842,0,0.0045525444281451,0.867357276677856,0.516682550661021,0.737861830475285,19.3670759949888,0.916857382115788,117.469005233634,0.979867904371113,10.7486184908563,557.566205142087,0.210247639413523,0.216314310384174,0,0.0086635643141473,0.776113254021762,0.489827710572344,3367.31843575419,120.738105469949,image2.png,1
Sample6,image19.png,398407.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,845.486163646723,565.175486374486,2553.51604534403,0.849135606352682,-0.0011547175132648,0.778366737125187,6.08040924507954,0.970618608682141,104.473814076731,0.993679408269148,9.60972972167535,496.823601088689,0.175284638532098,0.177189306137386,0,0.0027391430465968,0.904257158566781,0.503554393880067,0.785946249636047,12.2080867968821,0.936958845614032,97.8263265147267,0.987309681084322,9.04807536039968,453.793469925512,0.176984634706071,0.180808776553658,0,0.0054818780197223,0.824391509255555,0.473270262389568,1546.85494223363,23.3369330453564,image18.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,2368.66359447005,82.4372759856631,image15.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,3521.1125496989,97.353972560212,image21.png,1
Sample1,image2.png,286541.0,1098.0,107.509570710463,53.7003379006297,3.5255474947503,192.33922762483,709.397283460308,575.334088315459,2463.62489001164,0.791348118762016,0.0624110386656473,0.848756788060718,6.18391903808345,0.955575485881946,70.6003002041877,0.993571809731722,6.87340819809731,317.653383605417,0.132777528289801,0.134714619987221,0,0.00278562167505,0.873442716311107,0.434187420229577,0.855772752345693,10.7283920993851,0.916180352021974,64.9968811500947,0.988847825260514,6.44792898096984,285.149205879326,0.13207010205777,0.135430734552213,0,0.0048212035046695,0.791870746262439,0.403323351980638,1557.2625698324,112.373472895819,image2.png,1
Sample6,image19.png,398407.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,845.486163646723,565.175486374486,2553.51604534403,0.849135606352682,-0.0011547175132648,0.778366737125187,6.08040924507954,0.970618608682141,104.473814076731,0.993679408269148,9.60972972167535,496.823601088689,0.175284638532098,0.177189306137386,0,0.0027391430465968,0.904257158566781,0.503554393880067,0.785946249636047,12.2080867968821,0.936958845614032,97.8263265147267,0.987309681084322,9.04807536039968,453.793469925512,0.176984634706071,0.180808776553658,0,0.0054818780197223,0.824391509255555,0.473270262389568,3688.06161745828,100.691144708423,image18.png,1
Sample2,image6.png,295329.0,1097.0,107.430580455585,53.7053094648967,3.53790513835916,192.491863469679,718.536828418476,572.667056062899,2445.34115759586,0.793049983784267,0.0529539366125699,0.838100732930932,6.95398128127352,0.953229018692169,75.3407673606917,0.992771329229445,7.23884842330931,340.79772892577,0.140352754206091,0.142531065293447,0,0.0031312407080995,0.866821244211844,0.442629236574646,0.844697079642137,12.2813519072608,0.910434663136997,69.5608536595245,0.987233521925924,6.79395899106654,306.230581647638,0.140499821822257,0.144346913717565,0,0.0055145633542134,0.778852755236737,0.410088327885482,1589.95815899582,116.13783745797,image6.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,1703.86337257503,64.5092024539877,image21.png,1
Sample8,image25.png,395211.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,840.370055489346,568.016720182384,2554.33959722288,0.849775799888275,0.0050587554398748,0.778356920874165,6.08036394453292,0.970620173168744,104.478553148997,0.993679455359114,9.61013494258654,496.850143885837,0.175290204363199,0.177194857778244,0,0.0027391227043459,0.904260654533508,0.50356271460165,0.78594829201598,12.2081051676425,0.936958105972742,97.8253361991622,0.987309661987898,9.04799266860184,453.788044319717,0.176983442436531,0.180807590038696,0,0.0054818862156825,0.824390131043703,0.473268306812141,2948.46505580425,79.1908388699833,image24.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,3002.73551753888,50.0537634408602,image15.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,1643.92835597639,47.3144956730651,image21.png,1
Sample6,image18.png,286866.0,1102.0,107.824528143967,53.6841327771648,3.59966856473978,191.718854415201,713.712946114214,573.227984494503,2472.49039993372,0.793468265237535,0.0658536395758635,0.848986493592941,6.20690820831061,0.955332217642686,70.4785803183525,0.993547912465374,6.86409215797947,317.019688163826,0.132652854329298,0.134597147306441,0,0.0027959437309239,0.872910481105134,0.433806060130201,0.855591690348606,10.8301355673517,0.915434690633771,65.0341509332712,0.988742062819801,6.45073642703219,285.229560657651,0.132264104396108,0.135656607687346,0,0.00486666468805,0.790399022069461,0.403063332660899,3141.20667522465,44.6760259179266,image18.png,1
Sample1,image2.png,286541.0,1098.0,107.509570710463,53.7003379006297,3.5255474947503,192.33922762483,709.397283460308,575.334088315459,2463.62489001164,0.791348118762016,0.0624110386656473,0.848756788060718,6.18391903808345,0.955575485881946,70.6003002041877,0.993571809731722,6.87340819809731,317.653383605417,0.132777528289801,0.134714619987221,0,0.00278562167505,0.873442716311107,0.434187420229577,0.855772752345693,10.7283920993851,0.916180352021974,64.9968811500947,0.988847825260514,6.44792898096984,285.149205879326,0.13207010205777,0.135430734552213,0,0.0048212035046695,0.791870746262439,0.403323351980638,2956.70391061452,118.993630671005,image2.png,1
Sample7,image22.png,391685.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,833.768181063865,571.145737008055,2550.50593779832,0.849478589640483,0.0131082423253516,0.778232772675261,6.07979095088962,0.970639947539825,104.538489230162,0.993680050986601,9.6152604658647,497.185875642726,0.17536058964957,0.177265063576297,0,0.0027388654009551,0.904304847165798,0.503667919731216,0.785782902205265,12.2066173151575,0.937017953539576,97.9055310296064,0.987311208612103,9.05468989798682,454.227464691925,0.17707997815722,0.180903659694633,0,0.0054812224222939,0.824501666203512,0.473426610271054,2348.86067375299,97.6174516769739,image21.png,1
Sample8,image24.png,282996.0,1101.0,107.749874628959,53.692830377032,3.59318362465579,191.867124908607,714.450257247452,572.932461942925,2482.92675039935,0.792909718199893,0.0620193363341905,0.854710289807394,5.73324593049068,0.957190420636373,67.9621848160683,0.99404028489554,6.67223403446987,304.936442853412,0.12846222307319,0.130258142945819,0,0.0025832205386468,0.87786057276499,0.429392740601533,0.862301485491865,9.9574733363721,0.918697230161916,62.236987105129,0.989649196116037,6.24085106772855,272.368136531025,0.127123771971783,0.130242916774356,0,0.004476580385173,0.797930567998245,0.398480272971932,3288.43359773816,55.9330509063129,image24.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,1841.17164320434,87.3297491039426,image15.png,1
Sample8,image24.png,282996.0,1101.0,107.749874628959,53.692830377032,3.59318362465579,191.867124908607,714.450257247452,572.932461942925,2482.92675039935,0.792909718199893,0.0620193363341905,0.854710289807394,5.73324593049068,0.957190420636373,67.9621848160683,0.99404028489554,6.67223403446987,304.936442853412,0.12846222307319,0.130258142945819,0,0.0025832205386468,0.87786057276499,0.429392740601533,0.862301485491865,9.9574733363721,0.918697230161916,62.236987105129,0.989649196116037,6.24085106772855,272.368136531025,0.127123771971783,0.130242916774356,0,0.004476580385173,0.797930567998245,0.398480272971932,1450.36192046912,92.0090515545061,image24.png,1
Sample5,image16.png,393032.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,837.217473386391,570.110675466629,2552.60550774145,0.849567857148739,0.0087627556867038,0.778257794513946,6.07990644684631,0.97063596384396,104.526409219391,0.993679930928434,9.61422733535543,497.118203654507,0.175346404662913,0.177250914768357,0,0.0027389172645469,0.904295943442254,0.503646720125675,0.785811481880273,12.2068744489216,0.937007618681789,97.8916731950294,0.987310941321287,9.05353246886125,454.15152326382,0.177063298485911,0.180887060569605,0,0.0054813371405247,0.824482402985563,0.473399263402668,2649.03309976222,74.5161290322581,image15.png,1
Sample8,image25.png,395211.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,840.370055489346,568.016720182384,2554.33959722288,0.849775799888275,0.0050587554398748,0.778356920874165,6.08036394453292,0.970620173168744,104.478553148997,0.993679455359114,9.61013494258654,496.850143885837,0.175290204363199,0.177194857778244,0,0.0027391227043459,0.904260654533508,0.50356271460165,0.78594829201598,12.2081051676425,0.936958105972742,97.8253361991622,0.987309661987898,9.04799266860184,453.788044319717,0.176983442436531,0.180807590038696,0,0.0054818862156825,0.824390131043703,0.473268306812141,3549.94786076424,98.2199381129862,image24.png,1
Sample1,image2.png,286541.0,1098.0,107.509570710463,53.7003379006297,3.5255474947503,192.33922762483,709.397283460308,575.334088315459,2463.62489001164,0.791348118762016,0.0624110386656473,0.848756788060718,6.18391903808345,0.955575485881946,70.6003002041877,0.993571809731722,6.87340819809731,317.653383605417,0.132777528289801,0.134714619987221,0,0.00278562167505,0.873442716311107,0.434187420229577,0.855772752345693,10.7283920993851,0.916180352021974,64.9968811500947,0.988847825260514,6.44792898096984,285.149205879326,0.13207010205777,0.135430734552213,0,0.0048212035046695,0.791870746262439,0.403323351980638,2881.28491620112,114.824820430966,image2.png,1
Sample4,image13.png,396249.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,842.775628455845,566.881198438356,2556.32366487446,0.849683844656809,0.0009404763567136,0.778273004874206,6.07997665241525,0.970633541779477,104.51906598267,0.993679857949672,9.61359933488438,497.077068426673,0.17533778158926,0.177242313686361,0,0.0027389487904352,0.904290530222565,0.503633832178613,0.785803315993717,12.2068009810265,0.937010571888811,97.8956327042613,0.987311017691241,9.05386316787289,454.1732211461,0.17706806434138,0.180891803411505,0,0.0054813043633974,0.824487907378402,0.473407077399815,3513.671875,67.6781486742424,image12.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,1526.46087157797,35.1433691756272,image15.png,1
Sample7,image22.png,391685.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,833.768181063865,571.145737008055,2550.50593779832,0.849478589640483,0.0131082423253516,0.778232772675261,6.07979095088962,0.970639947539825,104.538489230162,0.993680050986601,9.6152604658647,497.185875642726,0.17536058964957,0.177265063576297,0,0.0027388654009551,0.904304847165798,0.503667919731216,0.785782902205265,12.2066173151575,0.937017953539576,97.9055310296064,0.987311208612103,9.05468989798682,454.227464691925,0.17707997815722,0.180903659694633,0,0.0054812224222939,0.824501666203512,0.473426610271054,3133.97446526281,88.3278063339413,image21.png,1
Sample1,image4.png,182876.0,738.0,91.5815860446479,52.0195652892644,2.66313495834269,183.009537078782,780.720449922352,574.774229532579,2578.47560001961,0.790254743705993,0.078186940255121,0.742996678299814,10.1273499203557,0.957261274500385,119.479783872437,0.989472609230399,10.9300914249685,578.935268462504,0.199598291234608,0.202770649301842,0,0.0045525444281451,0.867357276677856,0.516682550661021,0.737861830475285,19.3670759949888,0.916857382115788,117.469005233634,0.979867904371113,10.7486184908563,557.566205142087,0.210247639413523,0.216314310384174,0,0.0086635643141473,0.776113254021762,0.489827710572344,1557.2625698324,113.038308060654,image2.png,1
Sample3,image10.png,180957.0,738.0,91.5815860446479,52.0195652892644,2.66313495834269,183.009537078782,780.895743187608,582.105052581553,2582.61393817236,0.792317835978219,0.0835444218003231,0.747475789847921,9.84498273736576,0.957734454952687,117.465820165634,0.989766130210638,10.7483322122259,567.352526320722,0.196828603945639,0.199912511449012,0,0.004426270197961,0.868889965524713,0.514246060565937,0.742877689587014,18.7099757624807,0.918207339402106,115.374417128096,0.980550960745862,10.5611423756106,545.997185948291,0.206940658511038,0.212801495059063,0,0.0083725501248374,0.779495823883166,0.487860160921776,2881.28491620112,17.4791215368829,image9.png,1
Sample2,image7.png,395840.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,841.587247372676,567.428892987066,2554.50364760814,0.849685944277702,0.0042659971405866,0.777873372694406,6.0781314642067,0.970697067579343,104.712000166952,0.993681776024733,9.63010484978184,498.158206640054,0.175564277313473,0.177468231411615,0,0.0027381202058595,0.904432556418865,0.50397218044416,0.785423836411548,12.203385700275,0.937147551799206,98.0796369084059,0.987314567879132,9.06923627699324,455.18187996775,0.177289469100108,0.181112138345102,0,0.0054797806597406,0.824743318294981,0.473769893487453,1569.03765690377,115.610489442444,image6.png,1
Sample8,image24.png,282996.0,1101.0,107.749874628959,53.692830377032,3.59318362465579,191.867124908607,714.450257247452,572.932461942925,2482.92675039935,0.792909718199893,0.0620193363341905,0.854710289807394,5.73324593049068,0.957190420636373,67.9621848160683,0.99404028489554,6.67223403446987,304.936442853412,0.12846222307319,0.130258142945819,0,0.0025832205386468,0.87786057276499,0.429392740601533,0.862301485491865,9.9574733363721,0.918697230161916,62.236987105129,0.989649196116037,6.24085106772855,272.368136531025,0.127123771971783,0.130242916774356,0,0.004476580385173,0.797930567998245,0.398480272971932,2275.9998080229,118.041916491114,image24.png,1
Sample1,image4.png,182876.0,738.0,91.5815860446479,52.0195652892644,2.66313495834269,183.009537078782,780.720449922352,574.774229532579,2578.47560001961,0.790254743705993,0.078186940255121,0.742996678299814,10.1273499203557,0.957261274500385,119.479783872437,0.989472609230399,10.9300914249685,578.935268462504,0.199598291234608,0.202770649301842,0,0.0045525444281451,0.867357276677856,0.516682550661021,0.737861830475285,19.3670759949888,0.916857382115788,117.469005233634,0.979867904371113,10.7486184908563,557.566205142087,0.210247639413523,0.216314310384174,0,0.0086635643141473,0.776113254021762,0.489827710572344,1578.21229050279,114.125798084597,image2.png,1
Sample2,image7.png,395840.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,841.587247372676,567.428892987066,2554.50364760814,0.849685944277702,0.0042659971405866,0.777873372694406,6.0781314642067,0.970697067579343,104.712000166952,0.993681776024733,9.63010484978184,498.158206640054,0.175564277313473,0.177468231411615,0,0.0027381202058595,0.904432556418865,0.50397218044416,0.785423836411548,12.203385700275,0.937147551799206,98.0796369084059,0.987314567879132,9.06923627699324,455.18187996775,0.177289469100108,0.181112138345102,0,0.0054797806597406,0.824743318294981,0.473769893487453,1422.59414225941,116.415177364774,image6.png,1
Sample4,image13.png,396249.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,842.775628455845,566.881198438356,2556.32366487446,0.849683844656809,0.0009404763567136,0.778273004874206,6.07997665241525,0.970633541779477,104.51906598267,0.993679857949672,9.61359933488438,497.077068426673,0.17533778158926,0.177242313686361,0,0.0027389487904352,0.904290530222565,0.503633832178613,0.785803315993717,12.2068009810265,0.937010571888811,97.8956327042613,0.987311017691241,9.05386316787289,454.1732211461,0.17706806434138,0.180891803411505,0,0.0054813043633974,0.824487907378402,0.473407077399815,2833.984375,77.0034327651515,image12.png,1
synthetic,synthetic_image_46.png,211200.759134588,1562.78523836285,397.558390590992,138.213004504117,2.7797735941241,997.826451702852,799.391566830499,595.586811472131,2295.14883587053,0.800938099851697,0.0071459364250191,0.785848062183131,6.96044801257356,0.969916659816967,109.012117750394,0.990739382687389,10.9252925019615,306.652294788779,0.129554178675704,0.190906619036523,0,0.0043688017492399,0.870554983815146,0.51362449965405,0.746991633915222,17.7852619345452,0.937554886762632,106.408117363192,0.987722600987973,9.39629305698643,539.215201399238,0.186933043026141,0.140829967979488,0,0.0080035097657462,0.816643192230596,0.406229327839799,3930.39495507403,177.510973302049,synthetic_image_46.png,0
Sample6,image19.png,398407.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,845.486163646723,565.175486374486,2553.51604534403,0.849135606352682,-0.0011547175132648,0.778366737125187,6.08040924507954,0.970618608682141,104.473814076731,0.993679408269148,9.60972972167535,496.823601088689,0.175284638532098,0.177189306137386,0,0.0027391430465968,0.904257158566781,0.503554393880067,0.785946249636047,12.2080867968821,0.936958845614032,97.8263265147267,0.987309681084322,9.04807536039968,453.793469925512,0.176984634706071,0.180808776553658,0,0.0054818780197223,0.824391509255555,0.473270262389568,2756.09756097561,82.6349892008639,image18.png,1
